,id,name,symbol,slug,cmcRank,marketPairCount,circulatingSupply,selfReportedCirculatingSupply,totalSupply,maxSupply,ath,atl,high24h,low24h,isActive,lastUpdated,dateAdded,quotes,isAudited,auditInfoList
24,7083,Uniswap,UNI,uniswap,25,780,577501031.0,0.0,1000000000.0,1000000000.0,44.9740635,0.418997551386,4.763229925874322,4.551595498836487,1,2023-08-23T09:14:00.000Z,2020-09-17T00:00:00.000Z,"[{'name': 'BTC', 'price': 0.00018174, 'volume24h': 4756.26315235, 'volume7d': 35797.17280875, 'volume30d': 140215.37257101, 'marketCap': 104957.10230275, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.483724, 'percentChange24h': -0.088671, 'percentChange7d': -9.053924, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -9.820195, 'percentChange60d': -9.820195, 'percentChange90d': -9.820195, 'fullyDilluttedMarketCap': 4729437456.29, 'marketCapByTotalSupply': 181743.57562792, 'dominance': 0.2605, 'tvl': 3358582318.1398897, 'turnover': 0.04531626, 'ytdPriceChangePercentage': -9.8494}, {'name': 'ETH', 'price': 0.00287645, 'volume24h': 75277.18091723, 'volume7d': 566560.37892277, 'volume30d': 2219182.92371992, 'marketCap': 1661151.73309854, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.492032, 'percentChange24h': 1.039389, 'percentChange7d': -9.959368, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -10.302938, 'percentChange60d': -10.302938, 'percentChange90d': -10.302938, 'fullyDilluttedMarketCap': 4729437456.29, 'marketCapByTotalSupply': 2876448.08221744, 'dominance': 0.2605, 'tvl': 3358582318.1398897, 'turnover': 0.04531626, 'ytdPriceChangePercentage': -9.8494}, {'name': 'USD', 'price': 4.7294374562886, 'volume24h': 123770257.22616382, 'volume7d': 931534935.0094289, 'volume30d': 3648766305.45896, 'marketCap': 2731255007.056684, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.69894412, 'percentChange24h': -0.20801438, 'percentChange7d': -18.76381623, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -21.11877544, 'percentChange60d': -2.04408668, 'percentChange90d': -4.63765848, 'fullyDilluttedMarketCap': 4729437456.29, 'marketCapByTotalSupply': 4729437456.2886, 'dominance': 0.2605, 'tvl': 3358582318.1398897, 'turnover': 0.04531626, 'ytdPriceChangePercentage': -9.8494}]",False,
25,328,Monero,XMR,monero,26,229,18322028.07840985,0.0,18322028.07840985,,517.62024523,0.21296699345111847,149.52849897993897,143.5437397983055,1,2023-08-23T09:14:00.000Z,2014-05-21T00:00:00.000Z,"[{'name': 'BTC', 'price': 0.0056106, 'volume24h': 2361.4900929, 'volume7d': 15278.30020138, 'volume30d': 79655.67868219, 'marketCap': 102797.59585752, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.190757, 'percentChange24h': -2.148473, 'percentChange7d': 4.993212, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': 2.221926, 'percentChange60d': 2.221926, 'percentChange90d': 2.221926, 'fullyDilluttedMarketCap': 2675059069.27, 'marketCapByTotalSupply': 102797.59585752, 'dominance': 0.2552, 'turnover': 0.02297223, 'ytdPriceChangePercentage': -1.7328}, {'name': 'ETH', 'price': 0.08879876, 'volume24h': 37375.20638854, 'volume7d': 241809.02770269, 'volume30d': 1260707.14407099, 'marketCap': 1626973.31357824, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.182392, 'percentChange24h': -1.04367, 'percentChange7d': 3.947916, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': 1.67472, 'percentChange60d': 1.67472, 'percentChange90d': 1.67472, 'fullyDilluttedMarketCap': 2675059069.27, 'marketCapByTotalSupply': 1626973.31357824, 'dominance': 0.2552, 'turnover': 0.02297223, 'ytdPriceChangePercentage': -1.7328}, {'name': 'USD', 'price': 146.0023452546615, 'volume24h': 61452074.21723948, 'volume7d': 397580849.7834035, 'volume30d': 2072846586.5386229, 'marketCap': 2675059069.269597, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.0259221, 'percentChange24h': -2.26535568, 'percentChange7d': -6.21642813, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -10.58540484, 'percentChange60d': -6.2603415, 'percentChange90d': -3.0169977, 'fullyDilluttedMarketCap': 2675059069.27, 'marketCapByTotalSupply': 2675059069.269597, 'dominance': 0.2552, 'turnover': 0.02297223, 'ytdPriceChangePercentage': -1.7328}]",False,
26,3897,OKB,OKB,okb,27,99,60000000.0,246638974.0,300000000.0,,58.46021383209264,1.25311487482,43.541372586297754,42.57073598267908,1,2023-08-23T09:14:00.000Z,2019-04-30T00:00:00.000Z,"[{'name': 'BTC', 'price': 0.00167209, 'volume24h': 70.68653701, 'volume7d': 487.46870515, 'volume30d': 2332.28048461, 'marketCap': 100325.39898576, 'selfReportedMarketCap': 412402.55786647, 'percentChange1h': 0.172359, 'percentChange24h': 1.218828, 'percentChange7d': 6.478325, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': 15.870307, 'percentChange60d': 15.870307, 'percentChange90d': 15.870307, 'fullyDilluttedMarketCap': 13053630593.02, 'marketCapByTotalSupply': 501626.99492879, 'dominance': 0.249, 'turnover': 0.00070457, 'ytdPriceChangePercentage': 58.4916}, {'name': 'ETH', 'price': 0.0264641, 'volume24h': 1118.75290838, 'volume7d': 7715.14710898, 'volume30d': 36912.90712191, 'marketCap': 1587845.95556263, 'selfReportedMarketCap': 6527078.28916695, 'percentChange1h': 0.163996, 'percentChange24h': 2.36165, 'percentChange7d': 5.418243, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': 15.25004, 'percentChange60d': 15.25004, 'percentChange90d': 15.25004, 'fullyDilluttedMarketCap': 13053630593.02, 'marketCapByTotalSupply': 7939229.77781315, 'dominance': 0.249, 'turnover': 0.00070457, 'ytdPriceChangePercentage': 58.4916}, {'name': 'USD', 'price': 43.51210197673803, 'volume24h': 1839446.34424393, 'volume7d': 12685195.30860665, 'volume30d': 60691964.73320995, 'marketCap': 2610726118.604282, 'selfReportedMarketCap': 10731780188.12604, 'percentChange1h': -0.0442802, 'percentChange24h': 1.09792268, 'percentChange7d': -4.88987448, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': 1.35297811, 'percentChange60d': -3.71659073, 'percentChange90d': -4.66280028, 'fullyDilluttedMarketCap': 13053630593.02, 'marketCapByTotalSupply': 13053630593.021408, 'dominance': 0.249, 'turnover': 0.00070457, 'ytdPriceChangePercentage': 58.4916}]",False,
27,3794,Cosmos,ATOM,cosmos,28,479,346608690.0,0.0,0.0,,44.6955257850945,1.13096252523,7.459478228228402,7.186736750007622,1,2023-08-23T09:14:00.000Z,2019-03-14T00:00:00.000Z,"[{'name': 'BTC', 'price': 0.00028454, 'volume24h': 3947.74614644, 'volume7d': 29288.93614361, 'volume30d': 125943.10793588, 'marketCap': 98622.62925641, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.057411, 'percentChange24h': -0.461492, 'percentChange7d': 3.978718, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -7.874503, 'percentChange60d': -7.874503, 'percentChange90d': -7.874503, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.2448, 'turnover': 0.04002881, 'ytdPriceChangePercentage': -21.7668}, {'name': 'ETH', 'price': 0.00450334, 'volume24h': 62480.81558189, 'volume7d': 463554.78541345, 'volume30d': 1993296.37946786, 'marketCap': 1560896.2892235, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.049058, 'percentChange24h': 0.662358, 'percentChange7d': 2.943523, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -8.367662, 'percentChange60d': -8.367662, 'percentChange90d': -8.367662, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.2448, 'turnover': 0.04002881, 'ytdPriceChangePercentage': -21.7668}, {'name': 'USD', 'price': 7.404360376407926, 'volume24h': 102730555.55539714, 'volume7d': 762173799.9477844, 'volume30d': 3277365100.666934, 'marketCap': 2566415650.354658, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.15897889, 'percentChange24h': -0.5803901, 'percentChange7d': -7.12260864, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -19.4168583, 'percentChange60d': -20.7550338, 'percentChange90d': -29.40786149, 'fullyDilluttedMarketCap': 0.0, 'marketCapByTotalSupply': 0.0, 'dominance': 0.2448, 'turnover': 0.04002881, 'ytdPriceChangePercentage': -21.7668}]",True,"[{'coinId': '3794', 'auditor': 'CertiK', 'auditStatus': 2, 'auditTime': '2023-04-28T13:53:56.985Z', 'reportUrl': 'https://cmc.certik-skynet.com/redirect?project=cosmos'}]"
28,1321,Ethereum Classic,ETC,ethereum-classic,29,437,142635311.3949851,0.0,210700000.0,210700000.0,176.15769168,0.45244601368904114,15.842744672858613,15.092751731724746,1,2023-08-23T09:14:00.000Z,2016-07-24T00:00:00.000Z,"[{'name': 'BTC', 'price': 0.00060184, 'volume24h': 3783.16126615, 'volume7d': 23971.51483287, 'volume30d': 116044.1994336, 'marketCap': 85843.77546122, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.132279, 'percentChange24h': 0.230316, 'percentChange7d': 6.465622, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -3.324375, 'percentChange60d': -3.324375, 'percentChange90d': -3.324375, 'fullyDilluttedMarketCap': 3299869076.23, 'marketCapByTotalSupply': 126807.89429199, 'dominance': 0.2131, 'turnover': 0.0440703, 'ytdPriceChangePercentage': -0.701}, {'name': 'ETH', 'price': 0.00952531, 'volume24h': 59875.93746374, 'volume7d': 379396.17744737, 'volume30d': 1836626.76251398, 'marketCap': 1358645.89679507, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.12392, 'percentChange24h': 1.361978, 'percentChange7d': 5.405667, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -3.841891, 'percentChange60d': -3.841891, 'percentChange90d': -3.841891, 'fullyDilluttedMarketCap': 3299869076.23, 'marketCapByTotalSupply': 2006983.31748996, 'dominance': 0.2131, 'turnover': 0.0440703, 'ytdPriceChangePercentage': -0.701}, {'name': 'USD', 'price': 15.66145740971788, 'volume24h': 98447631.68925588, 'volume7d': 623800757.428949, 'volume30d': 3019769923.036301, 'marketCap': 2233876854.5344067, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.08427328, 'percentChange24h': 0.11059154, 'percentChange7d': -4.90122065, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -15.43681275, 'percentChange60d': -17.98941256, 'percentChange90d': -11.67673092, 'fullyDilluttedMarketCap': 3299869076.23, 'marketCapByTotalSupply': 3299869076.227557, 'dominance': 0.2131, 'turnover': 0.0440703, 'ytdPriceChangePercentage': -0.701}]",False,
29,4642,Hedera,HBAR,hedera,30,172,33083237217.62855,0.0,50000000000.0,50000000000.0,0.57014605196947,0.0100124401134,0.06272396539334188,0.05759303598598783,1,2023-08-23T09:14:00.000Z,2019-09-17T00:00:00.000Z,"[{'name': 'BTC', 'price': 2.28e-06, 'volume24h': 4171.46029363, 'volume7d': 27765.25751759, 'volume30d': 121917.07025951, 'marketCap': 75286.90516421, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.525217, 'percentChange24h': -5.221718, 'percentChange7d': 7.622085, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': 25.694782, 'percentChange60d': 25.694782, 'percentChange90d': 25.694782, 'fullyDilluttedMarketCap': 2960955419.76, 'marketCapByTotalSupply': 113784.06633691, 'dominance': 0.1869, 'turnover': 0.05540751, 'ytdPriceChangePercentage': 55.4964}, {'name': 'ETH', 'price': 3.602e-05, 'volume24h': 66021.53017081, 'volume7d': 439439.58658679, 'volume30d': 1929576.44706784, 'marketCap': 1191562.74562924, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.516825, 'percentChange24h': -4.151614, 'percentChange7d': 6.550616, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': 25.021922, 'percentChange60d': 25.021922, 'percentChange90d': 25.021922, 'fullyDilluttedMarketCap': 2960955419.76, 'marketCapByTotalSupply': 1800855.72912784, 'dominance': 0.1869, 'turnover': 0.05540751, 'ytdPriceChangePercentage': 55.4964}, {'name': 'USD', 'price': 0.05921910839526358, 'volume24h': 108552175.734249, 'volume7d': 722523744.9714057, 'volume30d': 3172597197.200185, 'marketCap': 1959159810.8569634, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.30781509, 'percentChange24h': -5.33492982, 'percentChange7d': -3.8682282, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': 9.94654936, 'percentChange60d': 14.02102556, 'percentChange90d': 16.8865796, 'fullyDilluttedMarketCap': 2960955419.76, 'marketCapByTotalSupply': 2960955419.763179, 'dominance': 0.1869, 'turnover': 0.05540751, 'ytdPriceChangePercentage': 55.4964}]",False,
30,2280,Filecoin,FIL,filecoin,31,349,443033563.0,0.0,1961468319.0,,237.24182637,1.82924685424,3.4198004276195717,3.2703992874053203,1,2023-08-23T09:14:00.000Z,2017-12-13T00:00:00.000Z,"[{'name': 'BTC', 'price': 0.00013038, 'volume24h': 3562.01778721, 'volume7d': 22792.62173711, 'volume30d': 92153.6930193, 'marketCap': 57763.78418264, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.04658, 'percentChange24h': -0.236838, 'percentChange7d': -0.456455, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -14.268815, 'percentChange60d': -14.268815, 'percentChange90d': -14.268815, 'fullyDilluttedMarketCap': 6655040835.84, 'marketCapByTotalSupply': 255740.96890669, 'dominance': 0.1434, 'turnover': 0.06166524, 'ytdPriceChangePercentage': 9.0463}, {'name': 'ETH', 'price': 0.00206356, 'volume24h': 56375.90873538, 'volume7d': 360737.88500041, 'volume30d': 1458512.70196912, 'marketCap': 914225.03194248, 'selfReportedMarketCap': 0.0, 'percentChange1h': 0.038227, 'percentChange24h': 0.889549, 'percentChange7d': -1.447494, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -14.727745, 'percentChange60d': -14.727745, 'percentChange90d': -14.727745, 'fullyDilluttedMarketCap': 6655040835.84, 'marketCapByTotalSupply': 4047601.77637365, 'dominance': 0.1434, 'turnover': 0.06166524, 'ytdPriceChangePercentage': 9.0463}, {'name': 'USD', 'price': 3.392887242364327, 'volume24h': 92692906.94093709, 'volume7d': 593122912.8627417, 'volume30d': 2398077213.981152, 'marketCap': 1503162923.8419123, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.16978689, 'percentChange24h': -0.35600377, 'percentChange7d': -11.08425856, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -25.01003029, 'percentChange60d': -15.31087534, 'percentChange90d': -23.19696088, 'fullyDilluttedMarketCap': 6655040835.84, 'marketCapByTotalSupply': 6655040835.836902, 'dominance': 0.1434, 'turnover': 0.06166524, 'ytdPriceChangePercentage': 9.0463}]",False,
31,8916,Internet Computer,ICP,internet-computer,32,164,441680388.2198606,441549015.49847585,503978496.0899353,,750.73047694,0.0,3.5212769974071376,3.2770278780025315,1,2023-08-23T09:14:00.000Z,2021-03-23T00:00:00.000Z,"[{'name': 'BTC', 'price': 0.00013046, 'volume24h': 904.60542635, 'volume7d': 7006.95667986, 'volume30d': 28645.11461428, 'marketCap': 57623.11947858, 'selfReportedMarketCap': 57605.98014837, 'percentChange1h': -0.083316, 'percentChange24h': -3.256494, 'percentChange7d': 0.520646, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -6.783964, 'percentChange60d': -6.783964, 'percentChange90d': -6.783964, 'fullyDilluttedMarketCap': 1711004194.97, 'marketCapByTotalSupply': 65750.74164346, 'dominance': 0.143, 'turnover': 0.01569865, 'ytdPriceChangePercentage': -15.4964}, {'name': 'ETH', 'price': 0.00206484, 'volume24h': 14317.15280613, 'volume7d': 110898.81463122, 'volume30d': 453365.04859912, 'marketCap': 911998.73746782, 'selfReportedMarketCap': 911727.47399487, 'percentChange1h': -0.091658, 'percentChange24h': -2.164201, 'percentChange7d': -0.480122, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -7.282961, 'percentChange60d': -7.282961, 'percentChange90d': -7.282961, 'fullyDilluttedMarketCap': 1711004194.97, 'marketCapByTotalSupply': 1040634.27855021, 'dominance': 0.143, 'turnover': 0.01569865, 'ytdPriceChangePercentage': -15.4964}, {'name': 'USD', 'price': 3.3949944456751693, 'volume24h': 23540170.65955222, 'volume7d': 182339118.51820546, 'volume30d': 745419900.144302, 'marketCap': 1499502464.7700791, 'selfReportedMarketCap': 1499056455.1106648, 'percentChange1h': -0.29940211, 'percentChange24h': -3.37205322, 'percentChange7d': -10.21147869, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -18.4629521, 'percentChange60d': -21.74287698, 'percentChange90d': -30.21479552, 'fullyDilluttedMarketCap': 1711004194.97, 'marketCapByTotalSupply': 1711004194.9650555, 'dominance': 0.143, 'turnover': 0.01569865, 'ytdPriceChangePercentage': -15.4964}]",False,
32,8000,Lido DAO,LDO,lido-dao,33,228,879193138.4188243,878838285.4399613,1000000000.0,1000000000.0,11.002611501341855,0.4060299707730653,1.663053838770475,1.5640707382290093,1,2023-08-23T09:14:00.000Z,2020-12-15T00:00:00.000Z,"[{'name': 'BTC', 'price': 6.384e-05, 'volume24h': 2811.3271872, 'volume7d': 20187.48399208, 'volume30d': 78606.77780257, 'marketCap': 56127.02728102, 'selfReportedMarketCap': 56104.37373432, 'percentChange1h': 0.383405, 'percentChange24h': 1.222251, 'percentChange7d': 7.452618, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -4.750015, 'percentChange60d': -4.750015, 'percentChange90d': -4.750015, 'fullyDilluttedMarketCap': 1661262146.08, 'marketCapByTotalSupply': 63839.24626842, 'dominance': 0.1393, 'tvl': 13717660287.7631, 'turnover': 0.05008865, 'ytdPriceChangePercentage': 53.798}, {'name': 'ETH', 'price': 0.00101038, 'volume24h': 44494.75954335, 'volume7d': 319506.47726164, 'volume30d': 1244106.23307202, 'marketCap': 888320.14790769, 'selfReportedMarketCap': 887961.61115747, 'percentChange1h': 0.375025, 'percentChange24h': 2.365112, 'percentChange7d': 6.382836, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -5.259899, 'percentChange60d': -5.259899, 'percentChange90d': -5.259899, 'fullyDilluttedMarketCap': 1661262146.08, 'marketCapByTotalSupply': 1010381.12001793, 'dominance': 0.1393, 'tvl': 13717660287.7631, 'turnover': 0.05008865, 'ytdPriceChangePercentage': 53.798}, {'name': 'USD', 'price': 1.6612621460756125, 'volume24h': 73157997.77294983, 'volume7d': 525330497.16062146, 'volume30d': 2045551475.331004, 'marketCap': 1460570279.9446092, 'selfReportedMarketCap': 1459980776.1234019, 'percentChange1h': 0.16630969, 'percentChange24h': 1.10134176, 'percentChange7d': -4.01960238, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -16.68383452, 'percentChange60d': -12.71639691, 'percentChange90d': -17.46196184, 'fullyDilluttedMarketCap': 1661262146.08, 'marketCapByTotalSupply': 1661262146.0756125, 'dominance': 0.1393, 'tvl': 13717660287.7631, 'turnover': 0.05008865, 'ytdPriceChangePercentage': 53.798}]",False,
33,27075,Mantle,MNT,mantle,34,13,3234382070.7631407,1843669839.0,6219316794.99,6219316768.0,0.5939725148326974,0.4075664573254086,0.43511324859172723,0.4147996220457751,1,2023-08-23T09:14:00.000Z,2023-07-17T11:00:31.000Z,"[{'name': 'BTC', 'price': 1.62e-05, 'volume24h': 454.71568145, 'volume7d': 3292.61520959, 'volume30d': 13519.84139992, 'marketCap': 52408.55770878, 'selfReportedMarketCap': 29874.04550211, 'percentChange1h': 0.011377, 'percentChange24h': -0.559952, 'percentChange7d': 3.526709, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -15.543773, 'percentChange60d': -15.543773, 'percentChange90d': -15.543773, 'fullyDilluttedMarketCap': 2622430473.19, 'marketCapByTotalSupply': 100775.17622478, 'dominance': 0.1301, 'turnover': 0.00867636, 'ytdPriceChangePercentage': 0.0}, {'name': 'ETH', 'price': 0.00025645, 'volume24h': 7196.76635257, 'volume7d': 52112.08524094, 'volume30d': 213977.97271408, 'marketCap': 829468.08321762, 'selfReportedMarketCap': 472815.28711932, 'percentChange1h': 0.003027, 'percentChange24h': 0.562787, 'percentChange7d': 2.496014, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -15.995877, 'percentChange60d': -15.995877, 'percentChange90d': -15.995877, 'fullyDilluttedMarketCap': 2622430473.19, 'marketCapByTotalSupply': 1594964.56139034, 'dominance': 0.1301, 'turnover': 0.00867636, 'ytdPriceChangePercentage': 0.0}, {'name': 'USD', 'price': 0.42165893312965846, 'volume24h': 11832876.99938816, 'volume7d': 85682355.7454272, 'volume30d': 351821207.9790234, 'marketCap': 1363806093.2916813, 'selfReportedMarketCap': 777399857.3560692, 'percentChange1h': -0.20491436, 'percentChange24h': -0.67873155, 'percentChange7d': -7.5263586, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -26.12524922, 'percentChange60d': -12.37181221, 'percentChange90d': -12.37181221, 'fullyDilluttedMarketCap': 2622430473.19, 'marketCapByTotalSupply': 2622430484.5708504, 'dominance': 0.1301, 'turnover': 0.00867636, 'ytdPriceChangePercentage': 0.0}]",False,
34,21794,Aptos,APT,aptos,35,254,226795123.46934596,130000000.0,1051360343.4932836,,19.90315084342996,3.086972917064586,5.931711855935283,5.666948527750242,1,2023-08-23T09:14:00.000Z,2022-10-19T01:50:25.000Z,"[{'name': 'BTC', 'price': 0.00022752, 'volume24h': 3732.26206406, 'volume7d': 24083.30626704, 'volume30d': 101395.57754808, 'marketCap': 51599.38005332, 'selfReportedMarketCap': 29577.00017672, 'percentChange1h': 0.226848, 'percentChange24h': 0.496173, 'percentChange7d': 3.448817, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -8.935621, 'percentChange60d': -8.935621, 'percentChange90d': -8.935621, 'fullyDilluttedMarketCap': 6224619111.49, 'marketCapByTotalSupply': 239200.6543484, 'dominance': 0.1281, 'turnover': 0.07233153, 'ytdPriceChangePercentage': 67.8795}, {'name': 'ETH', 'price': 0.00360088, 'volume24h': 59070.35788968, 'volume7d': 381165.4958693, 'volume30d': 1604783.62756882, 'marketCap': 816661.26180896, 'selfReportedMarketCap': 468113.96299495, 'percentChange1h': 0.21848, 'percentChange24h': 1.630836, 'percentChange7d': 2.418897, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -9.4231, 'percentChange60d': -9.4231, 'percentChange90d': -9.4231, 'fullyDilluttedMarketCap': 6224619111.49, 'marketCapByTotalSupply': 3785818.89944902, 'dominance': 0.1281, 'turnover': 0.07233153, 'ytdPriceChangePercentage': 67.8795}, {'name': 'USD', 'price': 5.920538234120462, 'volume24h': 97123102.92924392, 'volume7d': 626709859.410851, 'volume30d': 2638574930.096351, 'marketCap': 1342749199.8123336, 'selfReportedMarketCap': 769669970.43566, 'percentChange1h': 0.0100912, 'percentChange24h': 0.37613087, 'percentChange7d': -7.59593493, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -20.34502884, 'percentChange60d': -21.87495423, 'percentChange90d': -25.66714973, 'fullyDilluttedMarketCap': 6224619111.49, 'marketCapByTotalSupply': 6224619111.490007, 'dominance': 0.1281, 'turnover': 0.07233153, 'ytdPriceChangePercentage': 67.8795}]",True,"[{'coinId': '21794', 'auditor': 'CertiK', 'auditStatus': 2, 'auditTime': '2022-10-10T17:40:01.365Z', 'reportUrl': 'https://cmc.certik-skynet.com/redirect?project=aptos'}]"
35,3635,Cronos,CRO,cronos,36,194,25263013692.0,0.0,30263013692.0,30263013692.0,0.9698063798210235,0.0114866815226,0.05235316624443144,0.05132802065301456,1,2023-08-23T09:14:00.000Z,2018-12-14T00:00:00.000Z,"[{'name': 'BTC', 'price': 1.98e-06, 'volume24h': 281.17599845, 'volume7d': 1909.67562378, 'volume30d': 8422.56994766, 'marketCap': 49955.0033131, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.357174, 'percentChange24h': -1.063706, 'percentChange7d': 4.656529, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -1.289202, 'percentChange60d': -1.289202, 'percentChange90d': -1.289202, 'fullyDilluttedMarketCap': 1557243143.83, 'marketCapByTotalSupply': 59841.9874873, 'dominance': 0.124, 'turnover': 0.00562859, 'ytdPriceChangePercentage': -9.4554}, {'name': 'ETH', 'price': 3.13e-05, 'volume24h': 4450.16094079, 'volume7d': 30224.3574041, 'volume30d': 133303.66748632, 'marketCap': 790635.77890261, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.365493, 'percentChange24h': 0.053346, 'percentChange7d': 3.614585, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -1.817613, 'percentChange60d': -1.817613, 'percentChange90d': -1.817613, 'fullyDilluttedMarketCap': 1557243143.83, 'marketCapByTotalSupply': 947116.67000726, 'dominance': 0.124, 'turnover': 0.00562859, 'ytdPriceChangePercentage': -9.4554}, {'name': 'USD', 'price': 0.051456975160366576, 'volume24h': 7316926.02763124, 'volume7d': 49694694.25952079, 'volume30d': 219177033.63671643, 'marketCap': 1299958268.0252447, 'selfReportedMarketCap': 0.0, 'percentChange1h': -0.57266845, 'percentChange24h': -1.18188395, 'percentChange7d': -6.51716544, 'lastUpdated': '2023-08-23T09:14:00.000Z', 'percentChange30d': -13.65662578, 'percentChange60d': -12.06279183, 'percentChange90d': -13.24715331, 'fullyDilluttedMarketCap': 1557243143.83, 'marketCapByTotalSupply': 1557243143.8270776, 'dominance': 0.124, 'turnover': 0.00562859, 'ytdPriceChangePercentage': -9.4554}]",True,"[{'coinId': '3635', 'auditor': 'CertiK', 'auditStatus': 2, 'auditTime': '2018-11-30T17:03:41.000Z', 'reportUrl': 'https://cmc.certik-skynet.com/redirect?project=crypto'}]"
